Date Added,Name,Time,Artist,Album,Genre,Rating,Plays,Last Played
"5/3/12, 3:01 PM",Reckless (With Your Love),5:44,Azari & III,Azari & III,,,9,"12/16/12, 2:42 AM"
"4/2/11, 10:00 AM",Beast Mode (DJ Kue Remix),3:21,B.o.B.,TheFreshBeat.com,,,1,"6/16/11, 4:20 PM"
"6/6/12, 12:35 PM",Afrojack Vs. Adele Vs. Milk & Sugar Vs. Tristan Garner - Rolling Cool In The Replica Bounce (3D Bootleg) (BacauHouseMafia.Ro),8:44,(BacauHouseMafia.Ro),,,,,
"4/28/12, 10:12 AM",Fritz Kalkbrenner – Layer Cake (Original Mix) (BacauHouseMafia.Ro),5:57,(BacauHouseMafia.Ro),,,,15,"9/20/13, 12:56 PM"
"2/20/13, 3:30 PM",Vandaag,5:23,Bakermat,http://thecheckversion.blogspot.com,,,20,"11/7/14, 10:05 AM"
"4/2/11, 12:00 PM",The Funeral (Gypsy Remix),5:10,Band of Horses,TheFreshBeat.com,,,61,"3/7/13, 12:46 AM"
"10/10/12, 7:28 AM",The Funeral (David Dann Remix),6:30,Band Of Horses,,,,1,"3/7/14, 12:53 PM"
"6/11/14, 8:41 AM",Drowning (Love Thy Brother Remix),4:50,BANKS,Thissongissick.com,,,41,"10/8/14, 9:33 AM"
"4/2/11, 10:00 AM",Touch You Right Now (Radio Edit 2009),3:11,Basic Element,,,,1,
"6/27/11, 12:53 AM",Spend My Money (Bass Kleph's Club Mix),8:05,Bass Kleph & Stellar,,,,1,"9/26/11, 11:05 AM"
"3/30/12, 2:07 PM",Cloud Breaker,3:55,Basto & Yves V,,,,7,"8/10/12, 10:43 PM"
"4/25/13, 7:41 PM",Drive,3:19,Beacon,,,,34,"5/24/13, 11:54 AM"
"4/2/11, 10:00 AM",Intergalactic (Gentlemen Thieves Remix),3:42,Beastie Boys,TheFreshBeat.com,,,2,"3/20/14, 10:23 PM"
"4/2/11, 10:00 AM",I Need You (Original Mix),7:11,Belocca,TheFreshBeat.com,,,3,"6/10/13, 12:42 AM"
"9/8/13, 11:01 AM",What I Might Do (Kilter Remix),5:09,Ben Pearce,blonde-beats.com,,,14,"9/17/13, 6:15 AM"
"10/10/12, 7:28 AM",What I Might Do (Bonar Bradberry Remix),6:36,Ben Pearce,,,,,
"4/25/14, 8:28 AM",1904 (Manila Killa Remix),4:13,Benjamin Francis Leftwich,,,,74,"10/9/14, 9:29 AM"
"6/26/11, 10:45 PM",Close To Me (Original Mix),3:21,Benny Benassi feat. Gary Go,,,,2,"8/28/14, 10:27 AM"
"5/28/11, 9:04 AM",Cinema (Laidback Luke Remix),6:08,Benny Benassi feat. Gary Go,,,,,
"10/10/12, 7:28 AM",Raining Again (Original Mix),8:08,Betoko,www.exclusive-music-dj.com,,,2,"10/18/12, 4:22 PM"
"6/6/12, 12:35 PM",Lovers' Carvings (Bruno Be & Eddie M Remix),7:28,Bibio,musipus.com,,,,
"12/22/12, 1:40 PM",Lover's Carvings,7:28,Bibio,,,,9,"3/14/13, 2:32 PM"
"4/2/11, 10:00 AM",I Kissed A Girl (Brazilian Playboys Neon Mix),5:38,Big Ali and Katy Perry,,,,2,"10/22/12, 4:34 PM"
"1/4/13, 12:11 PM",Lines,3:25,Big Boi ft A$AP Rocky,,,,16,"2/8/13, 12:37 AM"
"4/1/12, 6:58 PM",Dominos,3:48,The Big Pink,,,,12,"6/9/13, 10:50 PM"
"1/25/12, 11:57 PM",Dance (Ass) Remix,3:41,Big Sean ft. Nicki Minaj,DigitalDripped.com,,,20,"12/25/14, 12:50 PM"
"8/20/12, 3:02 PM",Rollin my big spliff ft. Silva Duss,4:00,Big Spliff Riddim,,,,121,"12/4/14, 9:29 AM"
"10/10/12, 7:28 AM",Cry (Just A Little) (Original Mix).mp3,6:19,Bingo Players,,,,,
"1/13/14, 8:33 AM",Drowning Butterflies (Marce Reazon Remix),3:58,Bipolar Sunshine,,,,,
"5/24/13, 5:46 PM",Rivers,3:23,Bipolar Sunshine,,,,26,"10/11/13, 1:44 PM"
"10/10/12, 7:28 AM",It Ain't Easy,5:32,Bit Funk,,,,1,"11/24/12, 4:19 PM"
"3/9/13, 9:19 PM",Love like this ,5:54,Bixel Boys (Viceroy Remix),,,,18,"4/12/13, 1:44 AM"
"6/26/11, 10:50 PM",Can't Wait (Jus Jack's Club Mix),5:30,"Black Dogs, Jus Jack ft Black Dogs",,,,1,
"7/12/13, 8:42 PM",They Don't Know (Feat. Akie Bermiss),3:39,Blame One & J57,WALK IN THE SUN,,,20,"8/2/13, 10:07 PM"
"10/10/12, 7:28 AM",Happiness (Original Mix),6:35,Blank &amp; Jones With Cathy Battistessa,,,,2,"10/16/12, 7:24 AM"
"4/2/11, 10:00 AM",Bullet and a Target (feat. The Zulu Connection Choir),4:15,Bliss N Eso,www.GoodMusicAllDay.com,,,2,"6/10/13, 6:24 AM"
"4/2/11, 10:00 AM",Calling You,4:21,Blue October,History For Sale,,,1,
"10/10/12, 7:28 AM",Woods (Zeds Dead Remix),3:57,Bon Iver,,,,1,"10/15/12, 9:03 PM"
"10/10/12, 7:28 AM",24seven (Original Mix),4:48,Boogie Pimps,TheFreshBeat.com,,,1,"10/15/12, 1:20 PM"
"4/2/11, 10:00 AM",Yeah (AC Slater Remix),4:46,Boys Noize,TheFreshBeat.com,,,,
"2/20/13, 3:40 PM",Temptation & Lies,9:53,Brett Jonhson,,,,8,"11/6/14, 3:19 PM"
"7/21/14, 6:38 PM",La Madrague (Antis Remix),4:12,Brigitte Bardot,https://vk.com/trackagogue,,,66,"11/9/14, 3:04 PM"
"5/3/12, 3:01 PM",Boa Sorte good Luck (Relight Orchestra extended remix),5:38,Brizi vs Laura gaeta,,,,9,"2/1/13, 3:59 PM"
"5/30/13, 8:34 PM",Diamonds,7:40,Bronson,,,,13,"6/13/14, 5:04 PM"
"10/10/12, 7:28 AM",Maggie Was Fly Feat Grynch (Prod. by Morg),3:39,Brothers from Another,Quality of Living,,,1,"10/16/12, 8:01 PM"
"10/10/12, 7:28 AM",Two Chan Words (KMT Mix),4:11,Buena Vista Social Club Vs Kanye West ,,,,2,"5/18/13, 5:44 PM"
"4/2/11, 10:00 AM",Sex Apeal (Club Mix),6:02,Bueno Clinic ,TheFreshBeat.com,,,3,
"5/3/12, 3:01 PM",Put Your Hands Where My Eyes Could See (Erick Decks 2012 Vocal Bootleg),4:00,Busta Rhymes,,,,4,"8/18/12, 6:10 PM"
"7/31/14, 1:44 AM",Claptone - No Eyes (feat. Jaw) (Gamper & Dadoni Remix),5:29,By EdgarasR,,,,44,"11/9/14, 3:00 PM"
"4/2/11, 10:00 AM",Flashback (Soulmate Extended Remix) ,5:39,Calvin Harris,TheFreshBeat.com,,,2,
"4/14/11, 5:34 PM",Awooga (ANT Remix) [LivingElectro.com],2:40,Calvin Harris,,,,12,"11/22/12, 10:44 PM"
"4/16/13, 5:12 PM",Safe and Sound (RAC Remix),4:13,Capital Cities,,,,22,"5/23/13, 5:23 PM"
"12/31/13, 11:13 AM",Nothing Compares 2 U,4:17,Capital Cities,,,,15,"2/2/14, 12:46 PM"
"10/10/12, 7:28 AM",Blackwater (Behrouz Ibiza White Sunset Mix),7:11,"Carl Kennedy, Tommy Trash ft. Rosie Henshaw",TheFreshBeat.com,,,1,"10/23/12, 1:13 PM"
"4/2/11, 10:00 AM",Sweet Honey (Original Ibiza Radio Version),3:15,Casse,,,,6,"6/9/13, 1:26 AM"
"7/21/14, 8:06 PM",Me & U [KRONO Edit],3:52,Cassie,,,,71,"11/7/14, 7:23 PM"
"5/3/12, 3:01 PM",The Light (Original Mix),4:53,The Castlevania,,,,6,"1/30/13, 11:00 AM"
"12/25/13, 4:16 PM",Ruin (Etcha Edit),5:04,Cat Power,Ruin,,,16,"2/2/14, 12:56 PM"
"6/11/11, 6:46 PM","Nasa Drugs (Kanye West, Wale, Ratatat)",3:43,The Catalina Rhyme Mixers,,,,2,"8/22/11, 5:54 PM"
"4/2/11, 12:03 PM",Turnt 4 Da Weekend,4:00,The Cataracs,www.GoodMusicAllDay.com,,,8,"9/22/11, 4:55 PM"
"4/2/11, 10:00 AM",Ridin' (Radio Edit),4:08,Chamillionaire featuring Krayzie Bone,,,,4,"2/22/12, 2:31 PM"
"8/3/13, 9:50 AM",Paris Is Our Playground,4:26,Champions League,blonde-beats.com,,,34,"10/14/13, 5:25 PM"
"10/10/12, 7:28 AM",Summerburst (Official Theme),4:40,Charles Gudaga_fva feat Darwin & Backwall,HiveMusic.org,,,1,"10/19/12, 2:10 PM"
"4/22/11, 9:00 PM",The Flood (Wideboys Club Mix),4:31,Cheryl Cole,GoodMusicAllDay.com,,,9,"5/26/11, 12:15 AM"
"6/30/13, 10:48 AM",No Diggity,3:43,Chet Faker,Thinking In Textures EP - Get Free Music at RCRD LBL.com,,,275,"12/3/14, 8:44 PM"
"12/25/13, 4:33 PM",This Song Is Not About A Girl,4:14,Chet Faker and Flume,Chet Faker and Flume,,,10,"2/1/14, 4:09 PM"
"4/2/11, 10:00 AM",Poppiholla (Radio Edit),4:53,Chicane,,,,9,"6/9/13, 3:13 PM"
"10/10/12, 7:28 AM",All Things Go,3:00,Chiddy Bang,SEEKSICKSOUND.BLOGSPOT.COM,,,1,"10/16/12, 7:51 PM"
"4/2/11, 12:00 PM",Do Ya Like,4:38,Childish Gambino,Culdesac,,,5,"2/26/12, 8:39 PM"
"5/3/12, 3:01 PM",Heartbeat (Justin Faust rmx),4:53,Childish Gambino,TheFreshBeat.com,,,5,"2/1/13, 3:47 PM"
"6/8/11, 2:49 PM",Freaks & Geeks,3:35,Childish Gambino,www.ThatNewMusic.com,,,17,"11/16/12, 11:33 AM"
"10/10/12, 7:28 AM",Wicked game (trentemoller remix),4:54,Chris Isaak,Dubby Games/State Of Grace (BB03) Vinyl,,,1,"10/21/12, 10:46 PM"
"4/2/11, 12:00 PM",Think About Me (Chris Moody Remix),7:45,"Christian Falero, Adrian Villaverde",TheFreshBeat.com,,,6,
"3/10/13, 1:07 AM",All There Is (Feat. Steffaloo),4:20,Chrome Sparks,blonde-beats.com,,,13,"4/2/13, 8:16 AM"
"4/2/11, 10:00 AM",Hot Mess (Duck Sauce Remix) ,5:27,Chromeo,TheFreshBeat.com,,,3,"6/8/13, 6:54 PM"
"4/18/13, 7:27 PM",Change (Penguin Prison Remix) ,4:49,Churchill,Et Musique Pour Tous,,,30,"5/18/13, 1:53 PM"
"12/31/13, 7:58 PM",Lies (Tourist Remix),6:23,CHVRCHES,blonde-beats.com,,,14,"2/2/14, 1:02 PM"
"4/2/11, 10:00 AM",Love Sex Magic (Elkana pAz 09 Remix),5:21,Ciara ft. Justin Timberlake,,,,3,"6/9/13, 11:50 AM"
"11/1/09, 11:01 AM",Love Sex Magic (Elkana pAz 09 Remix),5:21,Ciara ft. Justin Timberlake,,,,1,"11/17/09, 8:51 AM"
"4/2/11, 12:00 PM","Cicada - The Things You Say (Adrien Mezsi, Digital Lab & Pedro Henriques Reboot) ",6:24,"Cicada, Adrien Mezsi, Digital Lab, Pedro Henriques",,,,19,"6/8/13, 10:29 AM"
"2/20/13, 3:35 PM",Wrong,3:23,Claptone,,,,18,"11/6/14, 4:21 PM"
"3/10/13, 5:49 AM",Holding On,6:20,Classixx,,,,20,"4/12/13, 3:23 PM"
"8/3/13, 9:50 AM",Rihanna (feat. Noonie Bao),3:14,Clean Bandit,blonde-beats.com,,,34,"8/17/13, 12:16 PM"
"2/9/14, 1:17 PM",Rather Be (The Magician Remix),4:37,Clean Bandit,,,,24,"6/3/14, 10:33 AM"
"1/25/12, 7:44 PM",Colours,4:07,Clem Alford  ,Mirror Image,,,,
"4/29/11, 10:16 PM",Timati feat. Kalenna - Welcome To St. Tropez (DJ Antoine vs Mad Mark Remix)[www.mp3city.pl by Derdo],4:36,Clubowe.pl,,,,9,"10/21/11, 4:22 PM"
"5/23/13, 8:53 PM",Real Nice,3:52,Cocktail Skies,,,,22,"8/28/14, 11:04 AM"
"4/2/11, 10:00 AM",What You Got (Sound Access Remix),4:34,Colby Odonis ft. Akon,,,,1,
"11/1/09, 11:02 AM",What You Got (Sound Access Remix),4:34,Colby Odonis ft. Akon,,,,2,"2/5/11, 9:25 PM"
"4/2/11, 10:03 AM",Come on Get on,6:03,The Countach,www.cahul-housemafia.com,,,3,"9/7/13, 1:19 PM"
"5/12/13, 6:59 PM",Easy,3:15,Cro,,,,40,"10/15/13, 1:03 PM"
"10/10/12, 7:28 AM",At Home (Pony Pony Run Run Mix),4:12,Crystal Fighters,www.chubbybeavers.com,,,2,"10/18/12, 6:29 PM"
"3/30/12, 2:07 PM",Life,3:01,Dab & Sissa,,,,8,"4/7/12, 1:15 PM"
"3/30/12, 2:07 PM",I Wonder,3:21,DAB featuring Sissa,,,,9,"6/8/13, 11:21 AM"
"4/2/11, 12:02 PM",Cookies With A Smile (Avicii Remix)[krekib.com],6:04,Dada Life,krekib.com,,,42,"6/9/13, 3:52 AM"
"2/20/13, 3:34 PM",Adana Twins Feat. Digitaria - Reaction (Instrumental),7:22,dadabeat.com,,,,15,"11/6/14, 4:43 PM"
"4/24/13, 10:10 AM",Get Lucky (Feat. Pharrell and Niles Rodgers),4:09,Daft Punk,,,,46,"12/19/14, 10:41 AM"
"4/15/13, 5:08 PM",Get Lucky (feat. Pharrell) Fan Made,4:42,Daft Punk,,,,9,"4/24/13, 9:02 PM"
"5/10/13, 7:45 PM",Get Lucky (Vanderway Edit),4:37,Daft Punk,,,,24,"8/7/14, 7:47 PM"
"5/22/13, 6:08 PM",Horizon,4:21,Daft Punk,,,,13,"5/15/14, 10:40 AM"
"4/3/13, 8:49 AM",Random Access (Memories Vanderway Edit),4:37,Daft Punk,,,,22,"6/3/14, 11:11 PM"
"10/10/12, 7:28 AM",Can You Take Me Away (D.O.N.S & DBN Remix),6:52,Damian Wilson,,,,2,"3/10/13, 12:41 AM"
"2/2/14, 8:41 PM",Silver Timonthy,3:17,Damien Jurado,Ashley Lane's Album,,,15,"10/23/14, 4:02 PM"
"10/10/12, 7:28 AM",Keep On ft. Robert Owens (Stimming Remix),7:10,Dan Berkson & James What,Regnsky,,,2,"5/17/14, 1:11 AM"
"4/2/11, 12:01 PM",Sad (Original Mix),5:27,Danny Romero,,,,63,"10/26/13, 6:46 PM"
"5/23/14, 7:23 AM",Paper Trails (Creange remix),6:18,DARKSIDE,,,,19,"6/11/14, 11:17 AM"
"6/11/11, 12:31 PM",Ocean Of Love (Djs From Mars FM Remix),3:47,Darren Baile pres. Mark Lime & K Bastian & Damae,www.CamelbackMusic.com,,,7,"8/28/14, 2:29 PM"
"11/20/13, 11:51 AM",Run (LCAW Remix),4:07,Daughter,Run (LCAW Remix),,,14,"12/24/13, 6:24 PM"
"5/22/13, 6:04 PM",Get Lucky (Daft Punk Cover) (HOLTOUG House Edit),7:18,Daughter,www.holtoug.net,,,19,"10/24/13, 3:22 PM"
"3/11/13, 8:16 PM",Medicine (Sound Remedy Remix),7:12,Daughter,,,,14,"4/2/13, 11:11 PM"
"10/10/12, 7:28 AM",Ikopol,4:55,Dauwd,www.squeegiesounds.com,,,1,"10/15/12, 10:01 AM"
"4/2/11, 12:01 PM",Memories (Luca Del Mar Halloween Bootleg 2k10),4:10,David Guetta,TheFreshBeat.com,,,51,"12/9/12, 5:05 PM"
"4/2/11, 12:01 PM",Louder Than Words (Radio Edit),4:18,David Guetta Feat. Afrojack & Niles Mason,BISSENOV_BBC@MAIL.RU,,,80,"10/3/12, 12:05 PM"
"10/10/12, 7:28 AM",How Never (Original Mix),7:17,David Jach feat. Beatamines,,,,,
"4/2/11, 12:01 PM",Super Star (Club Mix),3:24,David May,JustExcellentBeats.com,,,13,"10/6/11, 8:14 PM"
"4/2/11, 10:01 AM",Inside Out (Inpetto Remix),7:19,"DBN, Patric La Funk ",TheFreshBeat.com,,,3,
"10/10/12, 7:28 AM",Sandcastles (John Dahlback Remix),9:11,DCA Project,,,,1,"10/18/12, 5:50 PM"
"10/10/12, 7:28 AM",Raise Your Weapon (Intro + Madeon Remix),5:45,Deadmau5,Http://salacioussound.com,,,1,"10/21/12, 9:48 AM"
"6/3/11, 9:40 AM",Raise Your Weapon(Intro + Madeon Remix),5:45,Deadmau5,OriginalRemix.com,,,2,"6/29/11, 5:19 PM"
"4/2/11, 10:01 AM",SOFI Needs A Ladder (Roy RosenfelD Remix) ,6:19,Deadmau5,TheFreshBeat.com,,,,
"4/2/11, 10:01 AM","Get In The Cart, Pig",3:59,Deadmau5,westlacnct.com,,,3,"4/28/12, 6:33 PM"
"8/28/11, 5:02 PM",Where Are My Keys,6:53,Deadmau5,www.CamelbackMusic.com,,,10,"6/9/13, 6:27 AM"
"10/10/12, 7:28 AM",Raise Your Weapon (Madeon Extended Remix),4:17,Deadmau5,,,,1,"10/16/12, 3:06 PM"
"5/3/12, 3:01 PM",Strobe (Special Features Remix),6:08,Deadmau5,,,,8,"1/30/13, 10:27 AM"
"10/10/12, 7:28 AM",Over and Over Again,4:12,Deepside Deejays,,,,,
"4/2/11, 9:01 AM",Looking For Love feat. Phatt (Stefan Vilijn Sunset Remix) ,6:20,"Delivio Reavon, Aaron ",TheFreshBeat.com,,,9,"10/10/12, 1:34 PM"
"10/10/12, 7:28 AM",Down On You (Hannes Fischer Remix) (CahulHouseMafia.Net),5:38,Dems,CahulHouseMafia.Net,,,,
"12/28/14, 11:29 AM",You've Got The Love (Dennis Kruissen Remix),4:11,Dennis Kruissen,,,,5,"12/28/14, 1:33 PM"
"10/10/12, 7:28 AM",I'm A Drum-Machine (Original Mix),4:53,Denzal Park,,,,1,"10/18/12, 8:47 PM"
"4/2/11, 10:01 AM",Fiesta Loca (Marchesini & Farina Remix),5:05,Desaparecidos,,,,1,
"2/4/12, 8:50 AM",Thank You (Addict Djs NYE Mix),6:53,Dido,,,,11,"11/16/12, 9:31 AM"
"10/10/12, 7:28 AM",Crazy Life (Original Mix),5:41,Digitaria,,,,2,"11/17/12, 2:12 PM"
"11/20/13, 11:51 AM",ThirteenThirtyFive (LCAW Remix),4:54,Dillan,],,,12,"12/9/13, 2:13 PM"
"9/8/13, 10:59 AM",Without You Feat. Totally Enormous Extinct Dinosaurs,4:06,Dillon Francis,blonde-beats.com,,,5,"9/13/13, 7:10 AM"
"10/10/12, 7:28 AM",Your Love Against The World (Karol XVII & MB Valence Loco Remix),7:23,Dirty Culture,TheFreshBeat.com,,,2,"10/21/12, 10:57 PM"
"4/3/13, 8:56 AM",The Socialites (Joe Goddard Remix),5:27,Dirty Projectors,,,,21,"6/16/13, 5:08 PM"
"12/25/13, 1:15 PM",January (Kaytranada Edition),5:22,Disclosure,,,,12,"2/1/14, 2:52 PM"
"10/10/12, 7:28 AM",C'est Beau La Bourgeoisie (Original Extended Mix),5:43,Disco Bitch,,,,3,"4/21/14, 11:29 AM"
"4/2/11, 10:01 AM",Dance Wiv Me,3:22,Dizee Rascal & Calvin Harris ft. Chrome,,,,4,"2/17/12, 3:34 PM"
"2/26/12, 5:58 PM",Victim of a Wish,3:34,DJ 21azy,,,,57,"11/10/12, 10:32 AM"
"4/2/11, 10:01 AM",FUNKY KITCHEN CLUB(HOUSESHAKER MIX),5:21,DJ ANTOINE,,,,1,"5/3/11, 4:39 PM"
"5/21/13, 10:56 AM",Kay On A Mission,3:30,DJ Captain Planet,,,,12,"6/2/13, 8:13 AM"
"4/5/11, 4:46 PM",Watching Me (Single Version),3:20,DJ Fergie Ferg,JustExcellentBeats.com,,,1,
"4/2/11, 10:01 AM",Day 'N' Night,3:34,DJ Fergie Ferg,,,,2,"10/1/12, 8:27 AM"
"1/10/12, 4:38 AM",Golddust,3:11,DJ Fresh,www.CamelbackMusic.com,,,9,"8/28/14, 4:44 PM"
"10/22/11, 8:25 PM","I'm On One (feat. Drake, Rick Ross, & Lil Wayne)",5:00,DJ Khaled,The Upperclassmen,,,28,"10/12/12, 6:56 PM"
"4/2/11, 10:01 AM",Majorcan Kiss (Original Mix),7:30,DJ M TAKTAK,,,,28,"12/16/14, 12:35 PM"
"8/16/10, 11:42 AM",Hello Good Morning (Pat Rich's Free Weezy Mix),6:32,DJ Pat Rich,,,,93,"4/3/12, 10:09 AM"
"4/2/11, 10:01 AM",Hello Good Morning (Pat Rich's Free Weezy Mix) 1,6:32,DJ Pat Rich,,,,2,"4/19/12, 3:50 PM"
"5/3/12, 3:01 PM",Nigas rolling with insomnia,6:20,DJ Patrich,,,,1,"8/18/12, 5:39 PM"
"6/6/12, 12:35 PM",we think cheese is cool,8:45,DJ Patrich,,,,2,"6/16/12, 7:54 AM"
"4/2/11, 10:01 AM",Volna(Radio Demo version),4:35,Dj Serega & Dj Smash & Inna,,,,4,"9/3/11, 5:39 PM"
"4/2/11, 10:01 AM",Volna (DJ Antoine & Yoko Rmx vs. 666 - Bomba) www.mp3zon.do.am,5:29,DJ Smash,www.mp3zon.do.am,,,3,
"4/2/11, 10:01 AM",Volna (DJ Antoine & Yoko Rmx vs. 666 - Bomba) www.mp3zon.do.am,5:29,DJ Smash,www.mp3zon.do.am,,,6,"10/30/11, 6:27 PM"
"4/2/11, 12:01 PM",___ ___ ______,3:59,DJ Smash,___ ___ ______,,,9,"7/4/12, 9:10 AM"
"4/2/11, 10:01 AM",Luchiya Pesnya,3:50,DJ SMASH,,,,36,"6/7/12, 5:30 PM"
"4/2/11, 10:01 AM",Volna (DJ Antoine & Yoko Remix),5:36,DJ Smash,,,,6,"6/27/12, 9:40 PM"
"4/2/11, 10:01 AM",Uletai (New Club Version 2009),3:41,DJ Smash feat ArtuRich,,,,41,
"4/2/11, 12:01 PM",tebya spominayu,9:21,DJ SMASH feat _.Àíòîíîâ,,,,11,
"4/2/11, 12:01 PM",Foule Sentimentale (Remix Radio Edit),3:38,Dj Yankovski,,,,30,"11/11/11, 4:01 AM"
"10/10/12, 7:28 AM",Too Insistent (Trentemøller Remix),5:13,The Dø,Miamifadecounty.com,,,,
"4/2/11, 10:01 AM",Animale (Oliver Remix),5:52,Don Diablo feat. Dragonette,TheFreshBeat.com,,,37,"5/8/11, 8:58 PM"
"6/6/12, 12:16 PM",Talk Dubby To Me,2:37,Downlink,www.squeegiesounds.com,,,,
"10/10/12, 7:28 AM",Close your eyes,7:18,Dr Kucho,www.freshclub.net,,,,
"10/10/12, 7:28 AM",La Tarde Se Ha Puesto Violenta (Bootleg),7:29,Dr.Kucho! & Adonis Alvarez vs. Cassius,,,,,
"9/8/13, 11:01 AM","Hold On, We're Going Home (Beat Mass Tropic Edit)",5:08,Drake,blonde-beats.com,,,11,"9/14/13, 9:05 PM"
"6/11/11, 6:46 PM",Dreams Money Can Buy,4:18,Drake,Take Care,,,3,"10/19/14, 2:50 PM"
"10/26/14, 11:33 AM",How Bout Now,3:56,Drake,,,,5,"11/3/14, 6:50 PM"
"10/22/11, 8:20 PM",Headlines,3:56,Drake,,,,40,"10/21/14, 8:05 AM"
"4/2/11, 10:01 AM",Persona VIP,3:44,Dress Code,,,,3,"8/6/12, 8:37 AM"
"10/10/12, 7:28 AM",Barbra Streisand bangs Charlie Sheen (DJ MILES edit),1:57,"Duck Sauce, DJ Miles",dinoroc.blogspot.com,,,,
"5/11/14, 8:51 AM",I Got U (Kav Verhouzer Resouled Mix),5:41,Duke Dumont feat. Jax Jones,https://soundcloud.com/kavverhouzer,,,26,"5/26/14, 12:16 AM"
"10/10/12, 7:28 AM",Spooky (Quinten 909 Remix),5:13,Dusty Springfield,,,,1,"10/18/12, 7:06 PM"
"5/14/13, 6:40 PM",Vziat' Siloj,4:08,Dzierzynski Bitz,,,,17,"5/28/13, 8:05 PM"
"10/10/12, 7:28 AM",Playing With The Past,7:45,Edu Imbernon & Triumph,qq793502585,,,1,"10/18/12, 4:07 PM"
"1/16/12, 3:12 AM",Desert Rain (Alex Addea Remix),6:21,Edward Maya feat. Vika Jigulina,,,,7,"1/24/12, 9:38 PM"
"5/23/13, 8:47 PM",Better Days,4:24,Edward Sharpe & The Magnetic Zeros,,,,26,"10/31/13, 11:49 AM"
"6/6/12, 12:16 PM",Not So Hustler Muzik (DJ 21azy Mashup),3:46,El Ten Eleven ft Lil Wayne,www.silencenogood.net,,,2,"6/16/12, 8:25 AM"
"12/4/14, 8:22 AM",How Many Times (Andhim Remix),3:20,Elderbrook,The Essential Selection (2014-11-21) (Incl. Andhim Guestmix) ,,100,38,"12/19/14, 11:33 AM"
"11/13/12, 12:42 AM",The Best Thing,3:54,Electric Youth,,,,22,"8/24/14, 11:58 AM"
"4/2/11, 10:01 AM",Eli Escobar Love Thing Part 2 (DJ Mehdi Club Mix),4:08,Eli Escobar,TheFreshBeat.com,,,3,"11/25/12, 5:08 PM"
"4/25/14, 8:36 AM",Ghost (Oliver Nelson Remix),5:05,Ella Henderson,edm people,,,75,"10/9/14, 9:34 AM"
"6/6/12, 12:47 PM",High For This,4:20,Ellie Goulding,The Weeknd Cover,,,14,"6/8/13, 6:07 PM"
"6/11/11, 4:58 PM",Lights! (Potomac Boys Club Remix) (ft. Waka and Wale),3:12,Ellie Goulding and Brenton Duvall,Potomac Boys Club,,,3,"8/11/11, 9:22 PM"
"4/2/11, 10:01 AM",Elton John - The Way You Look Tonight,4:00,Elton John,The Way You Look Tonight,,,3,"8/26/12, 10:24 AM"
"12/20/08, 7:16 PM",092 Elton John - The Way You Look Tonight,4:00,Elton John,The Way You Look Tonight,,,1,"4/30/09, 8:11 PM"
"4/2/11, 10:01 AM",Tiny Dancer,6:15,Elton John,,,,3,"11/28/14, 11:01 AM"
"10/10/12, 7:28 AM",Nightmares (Monitor 66 Remix),7:36,Emeron & Fox,,,,1,"10/15/12, 9:11 PM"
"5/21/13, 11:07 AM",Alive (Original Mix),3:25,Empire Of The Sun,Et Musique Pour Tous,,,5,"11/23/14, 7:47 PM"
"3/26/13, 7:22 PM",Unstoppable,3:53,Enerate,Et Musique Pour Tous,,,23,"4/8/13, 11:58 AM"
"4/2/11, 10:01 AM",It's Too Late (Dirty South Remix),5:10,Evermore,,,,9,"9/14/12, 11:49 PM"
"3/10/13, 1:12 AM",Last Flight (Justin Faust Remix),4:48,Fabian,blonde-beats.com,,,17,"4/12/13, 10:37 AM"
"10/10/12, 7:28 AM",Where I Stand (Karmon Remix),8:23,Fabo,,,,2,"5/20/13, 3:32 AM"
"4/2/11, 10:01 AM",Bass Kick In Miami (Inphinitys WMC 09 Mix),6:47,Fao vs Chuckie,,,,8,"6/10/13, 4:15 AM"
"4/13/14, 7:32 PM",BPM Tape #5 by FDVM,59:38:00,FDVM,,,,26,"5/3/14, 10:30 AM"
"3/1/14, 9:49 AM",FDVMix January 2013,59:45:00,FDVM,,,,4,"3/17/14, 8:17 PM"
"12/26/10, 9:37 AM",Everything But The Girl – Missing (Fedde Le Grand Remix),7:48,Fedde Le Grand,,,,56,"3/11/12, 9:16 PM"
"4/2/11, 10:01 AM",Everything But The Girl – Missing (Fedde Le Grand Remix) 1,7:52,Fedde Le Grand,,,,,
"6/1/14, 7:30 AM",Shine (feat. Freddy Verano & Linying) (Extended Mix),4:57,Felix Jaehn,,,,39,"6/16/14, 1:12 PM"
"5/5/14, 9:04 AM",Sun Goes Down (Extended Mix),4:59,Felix Jaehn & Freddy Verano,,,,50,"10/9/14, 9:14 AM"
"11/12/14, 8:09 AM",RAC - Tear You Down ft. Alex Ebert (filous Remix),3:36,filous.,,,,15,"11/25/14, 9:27 AM"
"4/2/11, 10:01 AM",Day By Day,2:51,Five For Fighting,,,,4,"5/26/12, 7:17 PM"
"4/2/11, 10:01 AM",If God Made You,4:17,Five For Fighting,,,,2,"8/28/14, 2:48 PM"
"10/10/12, 7:28 AM",With You feat. Grovesnor (MAM Remix),5:34,Flight Facilities,Chubbybeavers.com,,,3,"4/22/14, 2:19 AM"
